cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
35,8,0,2473417.91,100000004906181100;100000008175078100;100000008675322100;100000000557536100;100000008349740100,"Гипотеза для проверки: 8 узлов, 0 seed, внутренний оборот 2 473 418 KZT; роли: peripheral 8; активных ролей нет, периферийная группа"
36,8,0,389000.0,100000005507142100;100000002612809100;100000001825934100;100000005264874100;100000002214207100,"Гипотеза для проверки: 8 узлов, 0 seed, внутренний оборот 389 000 KZT; роли: peripheral 8; активных ролей нет, периферийная группа"
37,7,0,143000.0,100000005911352100;100000004508696100;100000000507799100;100000003962994100;100000005127767100,"Гипотеза для проверки: 7 узлов, 0 seed, внутренний оборот 143 000 KZT; роли: peripheral 7; активных ролей нет, периферийная группа"
38,7,0,3077000.0,100000002241986100;100000001053894100;100000002594214100;100000004047887100;100000001286703100,"Гипотеза для проверки: 7 узлов, 0 seed, внутренний оборот 3 077 000 KZT; роли: peripheral 7; активных ролей нет, периферийная группа"
39,7,3,4442461.0,100000008637537100;100000001732159100;100000002681449100;100000008314203100;100000008232832100,"Гипотеза для проверки: 7 узлов, 3 seed, внутренний оборот 4 442 461 KZT; роли: peripheral 6, terminal 1; признаки оседания средств у конечных получателей (1 узл.); несколько seed в одном сообществе — возможна общая схема"
40,7,0,1765600.0,100000007392365100;100000007865484100;100000008551752100;100000003631015100;100000004976946100,"Гипотеза для проверки: 7 узлов, 0 seed, внутренний оборот 1 765 600 KZT; роли: peripheral 7; активных ролей нет, периферийная группа"
41,7,0,1268308.0,100000008011159100;100000006169033100;100000005754335100;100000003888527100;100000006573438100,"Гипотеза для проверки: 7 узлов, 0 seed, внутренний оборот 1 268 308 KZT; роли: peripheral 7; активных ролей нет, периферийная группа"
42,6,1,1615030.0,100000008659445100;100000008736940100;100000008193577100;100000008751429100;100000005456919100,"Гипотеза для проверки: 6 узлов, 1 seed, внутренний оборот 1 615 030 KZT; роли: peripheral 6; активных ролей нет, периферийная группа"
43,6,1,1527967.0,100000000580561100;100000007939160100;100000003888271100;100000005183943100;100000000955444100,"Гипотеза для проверки: 6 узлов, 1 seed, внутренний оборот 1 527 967 KZT; роли: peripheral 5, terminal 1; признаки оседания средств у конечных получателей (1 узл.)"
44,6,0,2540000.0,100000004717647100;100000004479404100;100000002922000100;100000002659103100;100000001533161100,"Гипотеза для проверки: 6 узлов, 0 seed, внутренний оборот 2 540 000 KZT; роли: peripheral 6; активных ролей нет, периферийная группа"
45,6,1,275885.0,100000005485830100;100000005895525100;100000002462183100;100000007175718100;100000005056870100,"Гипотеза для проверки: 6 узлов, 1 seed, внутренний оборот 275 885 KZT; роли: peripheral 6; активных ролей нет, периферийная группа"
46,6,0,720900.0,100000008761219100;100000007472293100;100000006638021100;100000008333492100;100000002794374100,"Гипотеза для проверки: 6 узлов, 0 seed, внутренний оборот 720 900 KZT; роли: peripheral 6; активных ролей нет, периферийная группа"
47,6,1,383300.0,100000004094958100;100000005363908100;100000005546031100;100000005547096100;100000004331458100,"Гипотеза для проверки: 6 узлов, 1 seed, внутренний оборот 383 300 KZT; роли: peripheral 4, transit 2; признаки транзитной цепочки (2 узл.)"
48,5,0,4359000.0,100000000274067100;100000002958343100;100000002872399100;100000005608515100;100000006490557100,"Гипотеза для проверки: 5 узлов, 0 seed, внутренний оборот 4 359 000 KZT; роли: peripheral 4, terminal 1; признаки оседания средств у конечных получателей (1 узл.)"
49,5,0,1189154.0,100000000291906100;100000004670388100;100000000291908100;100000004722630100;100000004691350100,"Гипотеза для проверки: 5 узлов, 0 seed, внутренний оборот 1 189 154 KZT; роли: peripheral 4, transit 1; признаки транзитной цепочки (1 узл.)"
50,5,0,172000.0,100000005031696100;100000004659919100;100000001223977100;100000002700161100;100000008461217100,"Гипотеза для проверки: 5 узлов, 0 seed, внутренний оборот 172 000 KZT; роли: peripheral 5; активных ролей нет, периферийная группа"
51,5,0,1138730.0,100000003321895100;100000008430691100;100000007330432100;100000003692843100;100000002371892100,"Гипотеза для проверки: 5 узлов, 0 seed, внутренний оборот 1 138 730 KZT; роли: peripheral 5; активных ролей нет, периферийная группа"
52,5,1,2809200.0,100000004135268100;100000002738256100;100000008571433100;100000004979498100;100000007507343100,"Гипотеза для проверки: 5 узлов, 1 seed, внутренний оборот 2 809 200 KZT; роли: transit 2, peripheral 2, terminal 1; признаки транзитной цепочки (2 узл.)"
53,5,2,108007.0,100000006562026100;100000006249740100;100000007347733100;100000008129393100;100000006831291100,"Гипотеза для проверки: 5 узлов, 2 seed, внутренний оборот 108 007 KZT; роли: peripheral 5; активных ролей нет, периферийная группа; несколько seed в одном сообществе — возможна общая схема"
54,4,0,460000.0,100000006069103100;100000000201868100;100000003192220100;100000006787636100,"Гипотеза для проверки: 4 узлов, 0 seed, внутренний оборот 460 000 KZT; роли: transit 2, peripheral 2; признаки транзитной цепочки (2 узл.)"
55,4,0,518000.0,100000002205022100;100000003163886100;100000000629812100;100000001380107100,"Гипотеза для проверки: 4 узлов, 0 seed, внутренний оборот 518 000 KZT; роли: peripheral 3, terminal 1; признаки оседания средств у конечных получателей (1 узл.)"
56,4,1,1404980.0,100000001872484100;100000008601794100;100000000785800100;100000002459163100,"Гипотеза для проверки: 4 узлов, 1 seed, внутренний оборот 1 404 980 KZT; роли: peripheral 3, transit 1; признаки транзитной цепочки (1 узл.)"
57,4,0,1595700.0,100000001052945100;100000001131403100;100000004616845100;100000005146665100,"Гипотеза для проверки: 4 узлов, 0 seed, внутренний оборот 1 595 700 KZT; роли: peripheral 4; активных ролей нет, периферийная группа"
58,4,0,832800.0,100000003159641100;100000008625905100;100000001065234100;100000002194320100,"Гипотеза для проверки: 4 узлов, 0 seed, внутренний оборот 832 800 KZT; роли: peripheral 4; активных ролей нет, периферийная группа"
59,4,1,79050.0,100000006888238100;100000003148220100;100000004971871100;100000001852140100,"Гипотеза для проверки: 4 узлов, 1 seed, внутренний оборот 79 050 KZT; роли: peripheral 4; активных ролей нет, периферийная группа"
60,4,0,332709.0,100000002513028100;100000004610802100;100000002516862100;100000004780083100,"Гипотеза для проверки: 4 узлов, 0 seed, внутренний оборот 332 709 KZT; роли: peripheral 4; активных ролей нет, периферийная группа"
61,3,1,450000.0,100000002371751100;100000000769919100;100000007018630100,"Гипотеза для проверки: 3 узлов, 1 seed, внутренний оборот 450 000 KZT; роли: peripheral 3; активных ролей нет, периферийная группа"
62,3,1,390167.62,100000002781227100;100000002796853100;100000008522127100,"Гипотеза для проверки: 3 узлов, 1 seed, внутренний оборот 390 168 KZT; роли: peripheral 2, transit 1; признаки транзитной цепочки (1 узл.)"
63,3,0,1557988.0,100000008258458100;100000004035925100;100000008619159100,"Гипотеза для проверки: 3 узлов, 0 seed, внутренний оборот 1 557 988 KZT; роли: peripheral 3; активных ролей нет, периферийная группа"
64,3,1,450816.0,100000005034574100;100000007283257100;100000004388983100,"Гипотеза для проверки: 3 узлов, 1 seed, внутренний оборот 450 816 KZT; роли: peripheral 3; активных ролей нет, периферийная группа"
65,3,0,627870.0,100000008628231100;100000004666651100;100000005664632100,"Гипотеза для проверки: 3 узлов, 0 seed, внутренний оборот 627 870 KZT; роли: peripheral 2, terminal 1; признаки оседания средств у конечных получателей (1 узл.)"
66,2,0,761255.0,100000000583220100;100000004586598100,"Гипотеза для проверки: 2 узлов, 0 seed, внутренний оборот 761 255 KZT; роли: peripheral 2; активных ролей нет, периферийная группа"
67,2,1,30000.0,100000003980083100;100000003200071100,"Гипотеза для проверки: 2 узлов, 1 seed, внутренний оборот 30 000 KZT; роли: peripheral 2; активных ролей нет, периферийная группа"
68,2,1,81465.0,100000003865939100;100000005392290100,"Гипотеза для проверки: 2 узлов, 1 seed, внутренний оборот 81 465 KZT; роли: peripheral 2; активных ролей нет, периферийная группа"
69,2,0,857500.0,100000008324800100;100000007390016100,"Гипотеза для проверки: 2 узлов, 0 seed, внутренний оборот 857 500 KZT; роли: transit 1, peripheral 1; признаки транзитной цепочки (1 узл.)"
70,1,1,0.0,100000000456947100,"Изолированный узел (seed): 0 рёбер в выгрузке, гипотеза не формируется"
71,1,1,0.0,100000003265658100,"Изолированный узел (seed): 0 рёбер в выгрузке, гипотеза не формируется"
72,1,1,0.0,100000003349739100,"Изолированный узел (seed): 0 рёбер в выгрузке, гипотеза не формируется"
73,1,1,0.0,100000003770083100,"Изолированный узел (seed): 0 рёбер в выгрузке, гипотеза не формируется"
74,1,1,0.0,100000004021459100,"Изолированный узел (seed): 0 рёбер в выгрузке, гипотеза не формируется"
75,1,1,0.0,100000004174835100,"Изолированный узел (seed): 0 рёбер в выгрузке, гипотеза не формируется"
76,1,1,0.0,100000005017150100,"Изолированный узел (seed): 0 рёбер в выгрузке, гипотеза не формируется"
77,1,1,0.0,100000005087431100,"Изолированный узел (seed): 0 рёбер в выгрузке, гипотеза не формируется"
78,1,1,0.0,100000005235389100,"Изолированный узел (seed): 0 рёбер в выгрузке, гипотеза не формируется"
79,1,1,0.0,100000005480435100,"Изолированный узел (seed): 0 рёбер в выгрузке, гипотеза не формируется"
80,1,1,0.0,100000005495722100,"Изолированный узел (seed): 0 рёбер в выгрузке, гипотеза не формируется"
81,1,1,0.0,100000005550592100,"Изолированный узел (seed): 0 рёбер в выгрузке, гипотеза не формируется"
82,1,1,0.0,100000005560900100,"Изолированный узел (seed): 0 рёбер в выгрузке, гипотеза не формируется"
83,1,1,0.0,100000005568407100,"Изолированный узел (seed): 0 рёбер в выгрузке, гипотеза не формируется"
84,1,1,0.0,100000008117324100,"Изолированный узел (seed): 0 рёбер в выгрузке, гипотеза не формируется"
85,1,1,0.0,100000008205000100,"Изолированный узел (seed): 0 рёбер в выгрузке, гипотеза не формируется"
86,1,1,0.0,100000008513251100,"Изолированный узел (seed): 0 рёбер в выгрузке, гипотеза не формируется"
87,1,1,0.0,100000008669037100,"Изолированный узел (seed): 0 рёбер в выгрузке, гипотеза не формируется"
88,1,1,0.0,100000008701222100,"Изолированный узел (seed): 0 рёбер в выгрузке, гипотеза не формируется"
