cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
11,51,0,13990812.0,100000005242320100;100000008512827100;100000002670860100;100000001282143100;100000003054328100,Гипотеза: веерная раздача: узел 100000005242320100 отправил 8.9 млн 21 получателю; связь ключевого узла с seed-деньгами слабая
12,50,3,4135421.0,100000008346837100;100000005074393100;100000008733194100;100000005882013100;100000001236706100,"Гипотеза: возможное ядро: узел 100000008346837100 собирает от 9 плательщиков и раздаёт 25 получателям, seed в группе: 3; 4 узла в круговых потоках"
13,49,0,8800381.0,100000003589877100;100000008466579100;100000008547844100;100000001253557100;100000002547110100,Гипотеза: возможный сбор средств: узел 100000001253557100 получил 210 тыс от 5 плательщиков (из них seed: 1); 3 узла в круговых потоках
14,46,3,5198365.0,100000004015047100;100000003923946100;100000008748408100;100000001411870100;100000002836736100,"Гипотеза: возможный сбор средств: узел 100000004015047100 получил 919 тыс от 9 плательщиков (из них seed: 3), seed в группе: 3"
15,44,0,10215968.84,100000005933757100;100000004159526100;100000001937767100;100000002605308100;100000005958064100,Гипотеза: веерная раздача: узел 100000005933757100 отправил 3.0 млн 34 получателям; связь ключевого узла с seed-деньгами слабая
16,43,1,5318439.0,100000003115284100;100000000343175100;100000002957306100;100000008730846100;100000001924185100,"Гипотеза: возможное ядро: узел 100000000343175100 собирает от 8 плательщиков и раздаёт 31 получателю, seed в группе: 1; 4 узла в круговых потоках; 63% внутреннего оборота исходит от seed"
17,41,0,5151924.19,100000008512552100;100000003242289100;100000008413748100;100000003178549100;100000008221543100,Гипотеза: веерная раздача: узел 100000003242289100 отправил 2.4 млн 23 получателям; 5 узлов в круговых потоках; связь ключевого узла с seed-деньгами слабая
18,37,1,3362155.28,100000004156082100;100000005339662100;100000004820260100;100000008188026100;100000004527381100,"Гипотеза: веерная раздача: узел 100000004156082100 отправил 2.3 млн 26 получателям, seed в группе: 1; 6 узлов в круговых потоках"
19,30,1,4579928.59,100000002838861100;100000006972210100;100000001162560100;100000003071930100;100000006443391100,"Гипотеза: возможный сбор средств: узел 100000002838861100 получил 555 тыс от 5 плательщиков (из них seed: 2), seed в группе: 1"
20,30,1,6513430.0,100000008546855100;100000001049200100;100000003854444100;100000006274203100;100000007594394100,"Гипотеза: возможный сбор средств: узел 100000008546855100 получил 72 тыс от 6 плательщиков, seed в группе: 1; связь ключевого узла с seed-деньгами слабая"
21,29,0,446070.0,100000008460102100;100000001164648100;100000004891562100;100000002706810100;100000008715513100,"Гипотеза: веерная раздача: узел 100000008460102100 отправил 477 тыс 31 получателю; структура «звезда» вокруг одного узла; больше половины узлов обрезаны последним коленом, картина неполная; связь ключевого узла с seed-деньгами слабая"
22,26,14,2289450.0,100000005382566100;100000004403675100;100000004744306100;100000003823811100;100000008254069100,"Гипотеза: возможный сбор средств: узел 100000005382566100 получил 393 тыс от 7 плательщиков (из них seed: 6), seed в группе: 14; 69% оборота идёт назад по коленам — возможны возвратные потоки; 59% внутреннего оборота исходит от seed"
23,25,0,5089597.0,100000005527892100;100000006977207100;100000002531406100;100000008343874100;100000002459832100,Гипотеза: веерная раздача: узел 100000006977207100 отправил 4.2 млн 15 получателям; связь ключевого узла с seed-деньгами слабая
24,25,0,7556605.0,100000008743913100;100000008710843100;100000001303311100;100000002748532100;100000008758168100,Гипотеза: веерная раздача: узел 100000008743913100 отправил 1.9 млн 13 получателям; связь ключевого узла с seed-деньгами слабая
25,20,0,617900.0,100000003154105100;100000002448088100;100000000723383100;100000001427082100;100000002185328100,"Гипотеза: группа вокруг узла 100000003154105100 (периферия): 20 узлов, оборот 618 тыс, выраженных ролей нет; больше половины узлов обрезаны последним коленом, картина неполная"
26,18,0,3422800.0,100000003701161100;100000002267998100;100000003718221100;100000008137435100;100000003104347100,"Гипотеза: возможная транзитная цепочка через узел 100000002267998100: получил 420 тыс, отправил 1.1 млн; 4 узла в круговых потоках; 51% оборота идёт назад по коленам — возможны возвратные потоки; связь ключевого узла с seed-деньгами слабая"
27,17,1,21586840.0,100000002224132100;100000004603109100;100000004892144100;100000001965374100;100000003835149100,"Гипотеза: возможная транзитная цепочка через узел 100000002224132100: получил 4.0 млн, отправил 12.1 млн, seed в группе: 1; 5 узлов в круговых потоках; связь ключевого узла с seed-деньгами слабая"
28,17,1,2977887.0,100000004160650100;100000004007116100;100000002731501100;100000003616818100;100000004005964100,"Гипотеза: веерная раздача: узел 100000004160650100 отправил 1.5 млн 10 получателям, seed в группе: 1; 5 узлов в круговых потоках; 54% оборота идёт назад по коленам — возможны возвратные потоки"
29,16,0,1335158.0,100000006707582100;100000007998965100;100000007534354100;100000004644615100;100000004732589100,Гипотеза: веерная раздача: узел 100000006707582100 отправил 961 тыс 14 получателям; связь ключевого узла с seed-деньгами слабая
30,15,0,850450.0,100000001526235100;100000002472632100;100000005505655100;100000001788284100;100000000860514100,"Гипотеза: группа вокруг узла 100000002472632100 (периферия): 15 узлов, оборот 850 тыс, выраженных ролей нет"
31,15,0,3626010.0,100000008461532100;100000006704530100;100000000791285100;100000003122817100;100000002691583100,"Гипотеза: возможная транзитная цепочка через узел 100000008461532100: получил 565 тыс, отправил 2.5 млн; связь ключевого узла с seed-деньгами слабая"
32,15,0,3436955.0,100000005171642100;100000004221668100;100000002152857100;100000003111305100;100000006240939100,"Гипотеза: возможная транзитная цепочка через узел 100000005171642100: получил 697 тыс, отправил 684 тыс; 3 узла в круговых потоках; связь ключевого узла с seed-деньгами слабая"
33,14,0,1605604.0,100000008213966100;100000007382543100;100000000838385100;100000003001661100;100000004407753100,"Гипотеза: возможная транзитная цепочка через узел 100000008213966100: получил 187 тыс, отправил 437 тыс; связь ключевого узла с seed-деньгами слабая"
34,13,1,1392916.0,100000001380054100;100000000703894100;100000005077484100;100000000607731100;100000001782980100,"Гипотеза: окружение seed 100000001782980100: 13 узлов, преимущественно разовые переводы (в среднем 1.2 перевода на связь), оборот 1.4 млн"
35,13,0,6748650.0,100000007442518100;100000008258083100;100000000673868100;100000000821507100;100000002911170100,"Гипотеза: возможная транзитная цепочка через узел 100000007442518100: получил 510 тыс, отправил 4.4 млн; 3 узла в круговых потоках"
36,12,0,422700.0,100000004847758100;100000000089154100;100000008111003100;100000008106997100;100000000910216100,Гипотеза: веерная раздача: узел 100000004847758100 отправил 489 тыс 15 получателям; 3 узла в круговых потоках; связь ключевого узла с seed-деньгами слабая; границы группы неустойчивы (устойчивость 0.41)
37,11,0,3784703.0,100000003004487100;100000002175422100;100000003557488100;100000002710570100;100000001317336100,"Гипотеза: возможная транзитная цепочка через узел 100000003004487100: получил 184 тыс, отправил 265 тыс"
38,10,0,1929434.85,100000007639767100;100000002741024100;100000007629096100;100000001439416100;100000008680912100,Гипотеза: веерная раздача: узел 100000007639767100 отправил 822 тыс 10 получателям; 59% оборота идёт назад по коленам — возможны возвратные потоки
39,10,0,322010.0,100000008172352100;100000007322059100;100000000993112100;100000001597505100;100000004552204100,"Гипотеза: группа вокруг узла 100000008172352100 (периферия): 10 узлов, оборот 322 тыс, выраженных ролей нет"
40,10,0,603900.0,100000003635170100;100000004209339100;100000002156381100;100000002696152100;100000003321423100,"Гипотеза: возможная транзитная цепочка через узел 100000003635170100: получил 268 тыс, отправил 254 тыс; 49% оборота идёт назад по коленам — возможны возвратные потоки"
41,10,0,1727065.0,100000004076740100;100000004017410100;100000005519998100;100000004336312100;100000003934614100,"Гипотеза: группа вокруг узла 100000004017410100 (периферия): 10 узлов, оборот 1.7 млн, выраженных ролей нет; 5 узлов в круговых потоках"
42,9,0,1406982.0,100000002217161100;100000001445848100;100000007647294100;100000008254576100;100000000954884100,"Гипотеза: возможная транзитная цепочка через узел 100000002217161100: получил 405 тыс, отправил 995 тыс; структура «звезда» вокруг одного узла; связь ключевого узла с seed-деньгами слабая"
43,8,0,2473417.91,100000004906181100;100000008175078100;100000008675322100;100000000557536100;100000008349740100,"Гипотеза: группа вокруг узла 100000004906181100 (периферия): 8 узлов, оборот 2.5 млн, выраженных ролей нет; структура «звезда» вокруг одного узла; больше половины узлов обрезаны последним коленом, картина неполная"
44,8,0,389000.0,100000005507142100;100000002612809100;100000001825934100;100000005264874100;100000002214207100,"Гипотеза: группа вокруг узла 100000002612809100 (периферия): 8 узлов, оборот 389 тыс, выраженных ролей нет; больше половины узлов обрезаны последним коленом, картина неполная"
45,7,0,143000.0,100000005911352100;100000004508696100;100000000507799100;100000002217806100;100000003962994100,"Гипотеза: группа вокруг узла 100000004508696100 (периферия): 7 узлов, оборот 143 тыс, выраженных ролей нет"
46,7,0,3077000.0,100000002241986100;100000001053894100;100000002594214100;100000004047887100;100000001286703100,"Гипотеза: группа вокруг узла 100000002241986100 (периферия): 7 узлов, оборот 3.1 млн, выраженных ролей нет; структура «звезда» вокруг одного узла; больше половины узлов обрезаны последним коленом, картина неполная"
47,7,0,214370.0,100000003796063100;100000003741418100;100000008244300100;100000006111439100;100000005189258100,Гипотеза: веерная раздача: узел 100000003796063100 отправил 959 тыс 15 получателям; 48% оборота идёт назад по коленам — возможны возвратные потоки; связь ключевого узла с seed-деньгами слабая
48,7,3,4442461.0,100000008637537100;100000001732159100;100000003404627100;100000008314203100;100000002681449100,"Гипотеза: возможная транзитная цепочка через узел 100000008637537100: получил 620 тыс, отправил 2.4 млн, seed в группе: 3; 3 узла в круговых потоках; 82% оборота идёт назад по коленам — возможны возвратные потоки; 94% внутреннего оборота исходит от seed"
49,7,0,1765600.0,100000007392365100;100000007865484100;100000008551752100;100000003631015100;100000004976946100,"Гипотеза: группа вокруг узла 100000007392365100 (периферия): 7 узлов, оборот 1.8 млн, выраженных ролей нет; структура «звезда» вокруг одного узла; больше половины узлов обрезаны последним коленом, картина неполная"
50,7,0,1268308.0,100000008011159100;100000006169033100;100000006232642100;100000005754335100;100000003664994100,"Гипотеза: группа вокруг узла 100000006169033100 (периферия): 7 узлов, оборот 1.3 млн, выраженных ролей нет"
51,6,1,1615030.0,100000008736940100;100000008193577100;100000008751429100;100000005456919100;100000008659445100,"Гипотеза: окружение seed 100000008659445100: 6 узлов, преимущественно разовые переводы (в среднем 3.1 перевода на связь), оборот 1.6 млн; 5 узлов в круговых потоках; 46% оборота идёт назад по коленам — возможны возвратные потоки; 54% внутреннего оборота исходит от seed"
52,6,0,618800.0,100000008566737100;100000008731444100;100000003134934100;100000000569479100;100000004099450100,"Гипотеза: группа вокруг узла 100000008731444100 (периферия): 6 узлов, оборот 619 тыс, выраженных ролей нет; структура «звезда» вокруг одного узла; границы группы неустойчивы (устойчивость 0.33)"
53,6,1,1527967.0,100000005183943100;100000007939160100;100000000580561100;100000003888271100;100000007930878100,"Гипотеза: окружение seed 100000000580561100: 6 узлов, преимущественно разовые переводы (в среднем 2.6 перевода на связь), оборот 1.5 млн; 97% внутреннего оборота исходит от seed"
54,6,0,2540000.0,100000004479404100;100000004717647100;100000002922000100;100000002659103100;100000001533161100,"Гипотеза: группа вокруг узла 100000004717647100 (периферия): 6 узлов, оборот 2.5 млн, выраженных ролей нет; структура «звезда» вокруг одного узла; 58% оборота идёт назад по коленам — возможны возвратные потоки; больше половины узлов обрезаны последним коленом, картина неполная"
55,6,1,275885.0,100000005895525100;100000002462183100;100000005056870100;100000007175718100;100000005807278100,"Гипотеза: окружение seed 100000005485830100: 6 узлов, преимущественно разовые переводы (в среднем 1.8 перевода на связь), оборот 276 тыс; структура «звезда» вокруг одного узла; 100% внутреннего оборота исходит от seed"
56,6,0,2534500.0,100000003747133100;100000004722765100;100000005075949100;100000002578653100;100000006527156100,"Гипотеза: возможная транзитная цепочка через узел 100000003747133100: получил 237 тыс, отправил 250 тыс; структура «звезда» вокруг одного узла; больше половины узлов обрезаны последним коленом, картина неполная; связь ключевого узла с seed-деньгами слабая"
57,6,0,720900.0,100000008761219100;100000006638021100;100000007472293100;100000008333492100;100000002794374100,"Гипотеза: группа вокруг узла 100000006638021100 (периферия): 6 узлов, оборот 721 тыс, выраженных ролей нет; больше половины узлов обрезаны последним коленом, картина неполная"
58,6,1,383300.0,100000005546031100;100000004331458100;100000004094958100;100000005547096100;100000005363908100,"Гипотеза: окружение seed 100000004331458100: 6 узлов, преимущественно разовые переводы (в среднем 1.4 перевода на связь), оборот 383 тыс; 64% оборота идёт назад по коленам — возможны возвратные потоки"
59,5,0,1189154.0,100000000291906100;100000004670388100;100000000291908100;100000004722630100;100000004691350100,"Гипотеза: группа вокруг узла 100000004670388100 (периферия): 5 узлов, оборот 1.2 млн, выраженных ролей нет"
60,5,0,172000.0,100000005031696100;100000004659919100;100000001223977100;100000002700161100;100000008461217100,"Гипотеза: группа вокруг узла 100000004659919100 (периферия): 5 узлов, оборот 172 тыс, выраженных ролей нет"
61,5,0,338950.0,100000004715209100;100000008190411100;100000003133045100;100000004747154100;100000001498732100,"Гипотеза: группа вокруг узла 100000004715209100 (периферия): 5 узлов, оборот 339 тыс, выраженных ролей нет; структура «звезда» вокруг одного узла; больше половины узлов обрезаны последним коленом, картина неполная"
62,5,1,2809200.0,100000004135268100;100000008571433100;100000002738256100;100000004979498100;100000007507343100,"Гипотеза: возможная транзитная цепочка через узел 100000004135268100: получил 1.2 млн, отправил 1.0 млн, seed в группе: 1; 3 узла в круговых потоках; 51% внутреннего оборота исходит от seed"
63,5,2,108007.0,100000006562026100;100000007347733100;100000008129393100;100000006249740100;100000006831291100,"Гипотеза: окружение seed 100000006249740100: 5 узлов, преимущественно разовые переводы (в среднем 2.0 перевода на связь), оборот 108 тыс; 100% внутреннего оборота исходит от seed"
64,4,0,53500.0,100000000288317100;100000006416061100;100000006866831100;100000000018102100,"Гипотеза: группа вокруг узла 100000000288317100 (периферия): 4 узла, оборот 54 тыс, выраженных ролей нет; больше половины узлов обрезаны последним коленом, картина неполная; границы группы неустойчивы (устойчивость 0.49)"
65,4,0,460000.0,100000000201868100;100000006069103100;100000003192220100;100000006787636100,"Гипотеза: возможная транзитная цепочка через узел 100000000201868100: получил 190 тыс, отправил 190 тыс; 41% оборота идёт назад по коленам — возможны возвратные потоки"
66,4,0,518000.0,100000002205022100;100000003163886100;100000000629812100;100000001380107100,"Гипотеза: группа вокруг узла 100000002205022100 (периферия): 4 узла, оборот 518 тыс, выраженных ролей нет"
67,4,1,1404980.0,100000001872484100;100000008601794100;100000000785800100;100000002459163100,"Гипотеза: окружение seed 100000001872484100: 4 узла, преимущественно разовые переводы (в среднем 4.6 перевода на связь), оборот 1.4 млн; 3 узла в круговых потоках; 62% внутреннего оборота исходит от seed"
68,4,0,1595700.0,100000001052945100;100000001131403100;100000004616845100;100000005146665100,"Гипотеза: группа вокруг узла 100000001052945100 (периферия): 4 узла, оборот 1.6 млн, выраженных ролей нет; больше половины узлов обрезаны последним коленом, картина неполная"
69,4,0,832800.0,100000003159641100;100000008625905100;100000001065234100;100000002194320100,"Гипотеза: группа вокруг узла 100000008625905100 (периферия): 4 узла, оборот 833 тыс, выраженных ролей нет; больше половины узлов обрезаны последним коленом, картина неполная"
70,4,1,79050.0,100000003148220100;100000006888238100;100000004971871100;100000001852140100,"Гипотеза: окружение seed 100000003148220100: 4 узла, преимущественно разовые переводы (в среднем 1.5 перевода на связь), оборот 79 тыс"
71,4,0,332709.0,100000002513028100;100000004610802100;100000002516862100;100000004780083100,"Гипотеза: группа вокруг узла 100000002513028100 (периферия): 4 узла, оборот 333 тыс, выраженных ролей нет; больше половины узлов обрезаны последним коленом, картина неполная"
72,4,2,1499679.0,100000008418835100;100000008730021100;100000008701944100;100000004269433100,"Гипотеза: возможная транзитная цепочка через узел 100000008418835100: получил 1.4 млн, отправил 186 тыс, seed в группе: 2; 92% оборота идёт назад по коленам — возможны возвратные потоки; 100% внутреннего оборота исходит от seed"
73,4,0,377500.0,100000005514161100;100000005316708100;100000004424023100;100000008332511100,"Гипотеза: группа вокруг узла 100000005514161100 (периферия): 4 узла, оборот 378 тыс, выраженных ролей нет; 60% оборота идёт назад по коленам — возможны возвратные потоки"
74,3,0,556700.0,100000000661912100;100000003131016100;100000003246024100,Гипотеза: малый фрагмент (3 узла): основной перевод 100000000661912100 → 100000003131016100 на 406 тыс
75,3,1,450000.0,100000002371751100;100000000769919100;100000007018630100,"Гипотеза: малый фрагмент (3 узла): основной перевод 100000002371751100 → 100000000769919100 на 250 тыс, seed в группе: 1"
76,3,0,120000.0,100000003221510100;100000001733216100;100000002505277100,"Гипотеза: малый фрагмент (3 узла): основной перевод 100000003221510100 → 100000001733216100 на 60 тыс; больше половины узлов обрезаны последним коленом, картина неполная"
77,3,0,553830.0,100000003321895100;100000003692843100;100000002371892100,"Гипотеза: малый фрагмент (3 узла): основной перевод 100000003321895100 → 100000003692843100 на 510 тыс; больше половины узлов обрезаны последним коленом, картина неполная"
78,3,1,390167.62,100000002781227100;100000002796853100;100000008522127100,"Гипотеза: малый фрагмент (3 узла): основной перевод 100000002781227100 → 100000002796853100 на 199 тыс, seed в группе: 1"
79,3,0,1557988.0,100000008258458100;100000004035925100;100000008619159100,"Гипотеза: малый фрагмент (3 узла): основной перевод 100000008258458100 → 100000004035925100 на 1.1 млн; больше половины узлов обрезаны последним коленом, картина неполная"
80,3,1,450816.0,100000005034574100;100000007283257100;100000004388983100,"Гипотеза: малый фрагмент (3 узла): основной перевод 100000004388983100 → 100000005034574100 на 259 тыс, seed в группе: 1; 100% внутреннего оборота исходит от seed"
81,3,0,627870.0,100000008628231100;100000004666651100;100000005664632100,Гипотеза: малый фрагмент (3 узла): основной перевод 100000008628231100 → 100000004666651100 на 429 тыс
82,3,0,15000.0,100000005268319100;100000004850609100;100000005370558100,"Гипотеза: малый фрагмент (3 узла): основной перевод 100000005268319100 → 100000004850609100 на 10 тыс; больше половины узлов обрезаны последним коленом, картина неполная"
83,2,0,761255.0,100000000583220100;100000004586598100,"Гипотеза: малый фрагмент (2 узла): основной перевод 100000000583220100 → 100000004586598100 на 761 тыс; больше половины узлов обрезаны последним коленом, картина неполная"
84,2,1,30000.0,100000003980083100;100000003200071100,"Гипотеза: малый фрагмент (2 узла): основной перевод 100000003200071100 → 100000003980083100 на 30 тыс, seed в группе: 1; 100% внутреннего оборота исходит от seed"
85,2,1,81465.0,100000003865939100;100000005392290100,"Гипотеза: малый фрагмент (2 узла): основной перевод 100000005392290100 → 100000003865939100 на 81 тыс, seed в группе: 1; 100% внутреннего оборота исходит от seed"
86,2,2,10000.0,100000005493505100;100000005543136100,"Гипотеза: малый фрагмент (2 узла): основной перевод 100000005543136100 → 100000005493505100 на 10 тыс, seed в группе: 2; 100% внутреннего оборота исходит от seed"
87,2,0,24750.0,100000008636603100;100000006122699100,Гипотеза: малый фрагмент (2 узла): основной перевод 100000008636603100 → 100000006122699100 на 25 тыс
88,2,0,584900.0,100000008430691100;100000007330432100,"Гипотеза: малый фрагмент (2 узла): основной перевод 100000008430691100 → 100000007330432100 на 585 тыс; больше половины узлов обрезаны последним коленом, картина неполная"
89,2,0,857500.0,100000008324800100;100000007390016100,Гипотеза: малый фрагмент (2 узла): основной перевод 100000008324800100 → 100000007390016100 на 511 тыс; связь ключевого узла с seed-деньгами слабая
