gid,role,role_score,cluster_id,priority_score,evidence
100000000332284100,transit,0.6,5,0.5457,"признаки транзита: получил 107 тыс, отправил 290 тыс; 100% отправлено в течение 2 дней после входа; связь с seed-деньгами слабая, возможна легальная активность"
100000000343175100,coordinator,0.677,16,0.637,[seed] признаки координации: 8 плательщиков и 31 получатель; связан ещё с 1 seed; доля seed-денег ~100%
100000000369781100,peripheral,0.3,5,0.0262,"обрыв выгрузки на последнем колене: получил 5 тыс от 1 плательщика, исходящие неизвестны"
100000000375150100,peripheral,0.3,12,0.2459,"обрыв выгрузки на последнем колене: получил 300 тыс от 1 плательщика, исходящие неизвестны"
100000000404740100,peripheral,0.3,30,0.1241,"обрыв выгрузки на последнем колене: получил 25 тыс от 1 плательщика, исходящие неизвестны"
100000000408846100,peripheral,0.9,31,0.0939,"выраженных признаков нет: 1 вх./0 исх., оборот 40 тыс"
100000000413678100,peripheral,0.6,6,0.3479,"выраженных признаков нет: 2 вх./3 исх., оборот 528 тыс"
100000000424935100,peripheral,0.3,33,0.0646,"обрыв выгрузки на последнем колене: получил 15 тыс от 1 плательщика, исходящие неизвестны"
100000000425407100,peripheral,0.9,3,0.1809,"выраженных признаков нет: 1 вх./0 исх., оборот 20 тыс"
100000000437046100,distributor,0.615,2,0.6884,"веерная рассылка: 42 получателя, отправил 7.6 млн; видимый вход 1.1 млн, источник вне выгрузки; участвует в круговых потоках (3+ участника); связь с seed-деньгами слабая, возможна легальная активность"
100000000440392100,terminal,0.702,4,0.4059,"конечная точка в пределах выгрузки: получил 106 тыс от 1 плательщика, исходящих нет; доля seed-денег ~100%; связан с 1 seed"
100000000456947100,peripheral,0.2,0,0.006,[seed] нет переводов в выгрузке: роль определить нельзя
100000000470237100,peripheral,0.3,33,0.1641,"обрыв выгрузки на последнем колене: получил 32 тыс от 1 плательщика, исходящие неизвестны"
100000000481716100,peripheral,0.9,8,0.1441,"выраженных признаков нет: 1 вх./0 исх., оборот 8 тыс"
100000000489417100,peripheral,0.6,12,0.3919,"выраженных признаков нет: 3 вх./1 исх., оборот 80 тыс"
100000000490383100,peripheral,0.6,4,0.4279,"выраженных признаков нет: 3 вх./8 исх., оборот 461 тыс"
100000000500040100,peripheral,0.3,2,0.0437,"обрыв выгрузки на последнем колене: получил 20 тыс от 1 плательщика, исходящие неизвестны"
100000000507799100,peripheral,0.9,45,0.2668,"выраженных признаков нет: 1 вх./1 исх., оборот 8 тыс; связан с 1 seed"
100000000533217100,peripheral,0.9,2,0.2567,"выраженных признаков нет: 1 вх./0 исх., оборот 54 тыс"
100000000534581100,peripheral,0.6,6,0.305,"выраженных признаков нет: 2 вх./1 исх., оборот 56 тыс"
100000000542087100,peripheral,0.3,43,0.0236,"обрыв выгрузки на последнем колене: получил 9 тыс от 1 плательщика, исходящие неизвестны"
100000000552584100,peripheral,0.6,27,0.4078,"выраженных признаков нет: 1 вх./1 исх., оборот 2.5 млн; участвует в круговых потоках (3+ участника)"
100000000555721100,terminal,0.704,2,0.4842,"конечная точка в пределах выгрузки: получил 113 тыс от 2 плательщиков, исходящих нет; доля seed-денег ~84%; связан с 1 seed"
100000000557536100,peripheral,0.3,43,0.0947,"обрыв выгрузки на последнем колене: получил 153 тыс от 1 плательщика, исходящие неизвестны"
100000000560751100,peripheral,0.9,12,0.1538,"выраженных признаков нет: 1 вх./0 исх., оборот 25 тыс"
100000000561160100,peripheral,0.3,3,0.1778,"обрыв выгрузки на последнем колене: получил 240 тыс от 1 плательщика, исходящие неизвестны"
100000000569479100,terminal,0.241,52,0.2501,"конечная точка в пределах выгрузки: получил 320 тыс от 1 плательщика, исходящих нет; доля seed-денег ~1%; вход в конце периода, мог переслать позже"
100000000572276100,peripheral,0.9,1,0.1542,"выраженных признаков нет: 1 вх./1 исх., оборот 35 тыс"
100000000580561100,peripheral,0.6,53,0.3713,"[seed] выраженных признаков нет: 2 вх./3 исх., оборот 1.5 млн; взаимные переводы с 2"
100000000581662100,peripheral,0.3,11,0.0496,"обрыв выгрузки на последнем колене: получил 21 тыс от 1 плательщика, исходящие неизвестны"
100000000581682100,peripheral,0.3,33,0.0351,"обрыв выгрузки на последнем колене: получил 5 тыс от 1 плательщика, исходящие неизвестны"
100000000583220100,peripheral,0.6,83,0.2215,"выраженных признаков нет: 1 вх./1 исх., оборот 761 тыс"
100000000594783100,peripheral,0.6,27,0.4233,"выраженных признаков нет: 1 вх./2 исх., оборот 2.6 млн; участвует в круговых потоках (3+ участника)"
100000000596954100,peripheral,0.6,3,0.3544,"выраженных признаков нет: 1 вх./2 исх., оборот 120 тыс"
100000000600707100,peripheral,0.3,44,0.1971,"обрыв выгрузки на последнем колене: получил 89 тыс от 1 плательщика, исходящие неизвестны"
100000000607731100,peripheral,0.9,34,0.3394,"выраженных признаков нет: 1 вх./1 исх., оборот 67 тыс; связан с 1 seed"
100000000607941100,peripheral,0.6,4,0.3524,"выраженных признаков нет: 2 вх./1 исх., оборот 70 тыс; взаимные переводы с 1"
100000000608031100,peripheral,0.3,17,0.0919,"обрыв выгрузки на последнем колене: получил 30 тыс от 1 плательщика, исходящие неизвестны"
100000000611474100,peripheral,0.9,26,0.1702,"выраженных признаков нет: 1 вх./0 исх., оборот 32 тыс"
100000000625169100,peripheral,0.9,1,0.1061,"выраженных признаков нет: 1 вх./0 исх., оборот 10 тыс"
100000000627521100,peripheral,0.3,46,0.023,"обрыв выгрузки на последнем колене: получил 6 тыс от 1 плательщика, исходящие неизвестны"
100000000629812100,peripheral,0.9,66,0.2505,"выраженных признаков нет: 2 вх./0 исх., оборот 22 тыс"
100000000634341100,peripheral,0.3,2,0.0949,"обрыв выгрузки на последнем колене: получил 24 тыс от 1 плательщика, исходящие неизвестны"
100000000640800100,peripheral,0.6,6,0.2642,"выраженных признаков нет: 1 вх./4 исх., оборот 518 тыс"
100000000646541100,peripheral,0.6,2,0.2475,"выраженных признаков нет: 3 вх./0 исх., оборот 25 тыс"
100000000655469100,peripheral,0.3,25,0.0988,"обрыв выгрузки на последнем колене: получил 20 тыс от 1 плательщика, исходящие неизвестны"
100000000656682100,peripheral,0.6,2,0.2047,"выраженных признаков нет: 1 вх./2 исх., оборот 80 тыс"
100000000661131100,peripheral,0.9,1,0.067,"выраженных признаков нет: 1 вх./0 исх., оборот 16 тыс"
100000000661912100,transit,0.51,74,0.5929,"признаки транзита: получил 393 тыс, отправил 431 тыс; 75% отправлено в течение 2 дней после входа; связан с 1 seed; взаимные переводы с 1"
100000000667713100,peripheral,0.6,4,0.5633,"выраженных признаков нет: 2 вх./6 исх., оборот 119 тыс; связан с 2 seed; участвует в круговых потоках (3+ участника)"
100000000673868100,peripheral,0.6,35,0.3855,"выраженных признаков нет: 1 вх./5 исх., оборот 2.0 млн; участвует в круговых потоках (3+ участника)"
100000000673915100,peripheral,0.3,43,0.0426,"обрыв выгрузки на последнем колене: получил 20 тыс от 1 плательщика, исходящие неизвестны"
100000000703894100,peripheral,0.6,34,0.3765,"выраженных признаков нет: 1 вх./1 исх., оборот 120 тыс; связан с 1 seed"
100000000703902100,peripheral,0.9,1,0.2544,"выраженных признаков нет: 1 вх./0 исх., оборот 25 тыс; связан с 1 seed"
100000000704700100,peripheral,0.3,28,0.0488,"обрыв выгрузки на последнем колене: получил 10 тыс от 1 плательщика, исходящие неизвестны"
100000000706545100,peripheral,0.6,4,0.5078,"выраженных признаков нет: 3 вх./1 исх., оборот 1.1 млн; связан с 1 seed; взаимные переводы с 1"
100000000718427100,peripheral,0.9,1,0.0902,"выраженных признаков нет: 1 вх./0 исх., оборот 6 тыс"
100000000723383100,peripheral,0.6,25,0.2885,"выраженных признаков нет: 1 вх./2 исх., оборот 75 тыс"
100000000724540100,peripheral,0.6,23,0.2806,"выраженных признаков нет: 1 вх./1 исх., оборот 100 тыс"
100000000733373100,peripheral,0.9,4,0.1726,"выраженных признаков нет: 1 вх./0 исх., оборот 11 тыс"
100000000733451100,peripheral,0.6,12,0.3256,"выраженных признаков нет: 1 вх./1 исх., оборот 300 тыс"
100000000733940100,peripheral,0.3,37,0.1802,"обрыв выгрузки на последнем колене: получил 752 тыс от 1 плательщика, исходящие неизвестны"
100000000737152100,peripheral,0.3,2,0.0964,"обрыв выгрузки на последнем колене: получил 35 тыс от 1 плательщика, исходящие неизвестны"
100000000749118100,peripheral,0.9,2,0.1355,"выраженных признаков нет: 1 вх./1 исх., оборот 16 тыс"
100000000764836100,peripheral,0.6,6,0.2943,"выраженных признаков нет: 1 вх./2 исх., оборот 252 тыс"
100000000765628100,peripheral,0.9,4,0.1595,"выраженных признаков нет: 1 вх./0 исх., оборот 5 тыс"
100000000769919100,terminal,0.75,75,0.4019,"конечная точка в пределах выгрузки: получил 250 тыс от 1 плательщика, исходящих нет; доля seed-денег ~80%"
100000000782285100,peripheral,0.9,38,0.0971,"выраженных признаков нет: 1 вх./0 исх., оборот 6 тыс"
100000000783406100,peripheral,0.9,42,0.0647,"выраженных признаков нет: 1 вх./0 исх., оборот 6 тыс"
100000000785800100,peripheral,0.9,67,0.3564,"выраженных признаков нет: 1 вх./1 исх., оборот 19 тыс; связан с 1 seed; участвует в круговых потоках (3+ участника)"
100000000790311100,peripheral,0.9,18,0.1823,"выраженных признаков нет: 1 вх./0 исх., оборот 46 тыс"
100000000791285100,peripheral,0.6,31,0.291,"выраженных признаков нет: 1 вх./3 исх., оборот 1.1 млн; взаимные переводы с 1"
100000000795033100,peripheral,0.9,2,0.1702,"выраженных признаков нет: 1 вх./0 исх., оборот 18 тыс"
100000000795129100,terminal,0.242,18,0.2624,"конечная точка в пределах выгрузки: получил 332 тыс от 1 плательщика, исходящих нет; доля seed-денег ~3%; вход в конце периода, мог переслать позже"
100000000795374100,peripheral,0.9,6,0.1593,"выраженных признаков нет: 1 вх./0 исх., оборот 50 тыс"
100000000802149100,terminal,0.301,2,0.2067,"конечная точка в пределах выгрузки: получил 104 тыс от 1 плательщика, исходящих нет; доля seed-денег ~0%"
100000000803368100,peripheral,0.3,15,0.1413,"обрыв выгрузки на последнем колене: получил 140 тыс от 1 плательщика, исходящие неизвестны"
100000000806727100,peripheral,0.9,3,0.3027,"выраженных признаков нет: 1 вх./1 исх., оборот 45 тыс"
100000000810551100,peripheral,0.6,3,0.3702,"выраженных признаков нет: 1 вх./1 исх., оборот 100 тыс; связан с 1 seed"
100000000817146100,peripheral,0.9,4,0.2995,"выраженных признаков нет: 1 вх./0 исх., оборот 70 тыс; связан с 1 seed"
100000000821507100,terminal,0.36,35,0.2449,"конечная точка в пределах выгрузки: получил 400 тыс от 1 плательщика, исходящих нет; доля seed-денег ~0%"
100000000831684100,peripheral,0.9,10,0.2892,"выраженных признаков нет: 1 вх./1 исх., оборот 50 тыс; взаимные переводы с 1"
100000000838385100,peripheral,0.6,33,0.357,"выраженных признаков нет: 1 вх./2 исх., оборот 437 тыс; взаимные переводы с 1"
100000000850297100,peripheral,0.9,29,0.2068,"выраженных признаков нет: 1 вх./1 исх., оборот 18 тыс; взаимные переводы с 1"
100000000860514100,peripheral,0.9,30,0.2197,"выраженных признаков нет: 1 вх./1 исх., оборот 50 тыс"
100000000861294100,terminal,0.371,14,0.3006,"конечная точка в пределах выгрузки: получил 150 тыс от 1 плательщика, исходящих нет; доля seed-денег ~24%; вход в конце периода, мог переслать позже"
100000000870121100,peripheral,0.9,12,0.0958,"выраженных признаков нет: 1 вх./0 исх., оборот 12 тыс"
100000000878006100,peripheral,0.9,5,0.1186,"выраженных признаков нет: 1 вх./0 исх., оборот 47 тыс"
100000000896111100,terminal,0.337,27,0.2758,"конечная точка в пределах выгрузки: получил 287 тыс от 1 плательщика, исходящих нет; доля seed-денег ~3%"
100000000907277100,peripheral,0.9,1,0.2342,"выраженных признаков нет: 1 вх./0 исх., оборот 18 тыс; связан с 1 seed"
100000000910216100,peripheral,0.9,36,0.2735,"выраженных признаков нет: 1 вх./1 исх., оборот 71 тыс"
100000000912487100,peripheral,0.9,3,0.1494,"выраженных признаков нет: 1 вх./0 исх., оборот 10 тыс"
100000000913911100,peripheral,0.6,3,0.3971,"выраженных признаков нет: 2 вх./1 исх., оборот 600 тыс"
100000000917179100,peripheral,0.9,15,0.2119,"выраженных признаков нет: 1 вх./0 исх., оборот 94 тыс"
100000000922570100,peripheral,0.9,10,0.3527,"выраженных признаков нет: 1 вх./1 исх., оборот 50 тыс; связан с 1 seed"
100000000926078100,peripheral,0.3,6,0.1979,"обрыв выгрузки на последнем колене: получил 250 тыс от 1 плательщика, исходящие неизвестны"
100000000926766100,peripheral,0.9,30,0.2063,"выраженных признаков нет: 1 вх./1 исх., оборот 19 тыс; взаимные переводы с 1"
100000000933075100,peripheral,0.6,10,0.2555,"выраженных признаков нет: 1 вх./2 исх., оборот 55 тыс; взаимные переводы с 1"
100000000941942100,terminal,0.71,3,0.4123,"конечная точка в пределах выгрузки: получил 130 тыс от 1 плательщика, исходящих нет; доля seed-денег ~100%; связан с 1 seed"
100000000942301100,peripheral,0.9,2,0.1793,"выраженных признаков нет: 1 вх./0 исх., оборот 58 тыс"
100000000943371100,peripheral,0.9,12,0.1729,"выраженных признаков нет: 1 вх./0 исх., оборот 16 тыс"
100000000945428100,peripheral,0.9,2,0.307,"выраженных признаков нет: 1 вх./0 исх., оборот 90 тыс; связан с 1 seed"
100000000954884100,peripheral,0.9,42,0.1234,"выраженных признаков нет: 1 вх./0 исх., оборот 34 тыс"
100000000955444100,peripheral,0.9,53,0.158,"выраженных признаков нет: 1 вх./0 исх., оборот 7 тыс"
100000000955529100,peripheral,0.9,3,0.2235,"выраженных признаков нет: 1 вх./1 исх., оборот 64 тыс"
100000000957746100,peripheral,0.3,17,0.0324,"обрыв выгрузки на последнем колене: получил 5 тыс от 1 плательщика, исходящие неизвестны"
100000000961900100,peripheral,0.9,2,0.3426,"выраженных признаков нет: 2 вх./0 исх., оборот 36 тыс; связан с 1 seed"
100000000967918100,peripheral,0.9,2,0.1725,"выраженных признаков нет: 1 вх./0 исх., оборот 21 тыс"
100000000968253100,peripheral,0.9,1,0.2263,"выраженных признаков нет: 1 вх./0 исх., оборот 15 тыс; связан с 1 seed"
100000000971908100,peripheral,0.9,14,0.2445,"выраженных признаков нет: 1 вх./0 исх., оборот 89 тыс"
100000000976943100,peripheral,0.9,16,0.2416,"выраженных признаков нет: 1 вх./1 исх., оборот 84 тыс"
100000000978041100,peripheral,0.9,1,0.2782,"выраженных признаков нет: 1 вх./0 исх., оборот 44 тыс; связан с 1 seed"
100000000979567100,peripheral,0.9,1,0.178,"выраженных признаков нет: 1 вх./0 исх., оборот 10 тыс"
100000000979923100,peripheral,0.9,16,0.311,"выраженных признаков нет: 1 вх./0 исх., оборот 98 тыс; связан с 1 seed"
100000000981693100,peripheral,0.3,2,0.0454,"обрыв выгрузки на последнем колене: получил 16 тыс от 1 плательщика, исходящие неизвестны"
100000000993112100,terminal,0.308,39,0.2758,"конечная точка в пределах выгрузки: получил 141 тыс от 1 плательщика, исходящих нет; доля seed-денег ~15%"
100000000998559100,terminal,0.7,3,0.4026,"конечная точка в пределах выгрузки: получил 100 тыс от 1 плательщика, исходящих нет; доля seed-денег ~100%; связан с 1 seed"
100000001009583100,terminal,0.251,5,0.2194,"конечная точка в пределах выгрузки: получил 394 тыс от 1 плательщика, исходящих нет; доля seed-денег ~0%; вход в конце периода, мог переслать позже"
100000001046057100,peripheral,0.9,13,0.1668,"выраженных признаков нет: 1 вх./0 исх., оборот 83 тыс"
100000001046626100,terminal,0.31,5,0.19,"конечная точка в пределах выгрузки: получил 150 тыс от 1 плательщика, исходящих нет; доля seed-денег ~0%"
100000001049200100,peripheral,0.6,20,0.4611,"выраженных признаков нет: 2 вх./4 исх., оборот 77 тыс; связан с 1 seed; участвует в круговых потоках (3+ участника)"
100000001052789100,peripheral,0.9,20,0.1776,"выраженных признаков нет: 1 вх./0 исх., оборот 71 тыс"
100000001052945100,peripheral,0.6,68,0.2538,"выраженных признаков нет: 1 вх./3 исх., оборот 1.6 млн"
100000001053894100,peripheral,0.3,46,0.1813,"обрыв выгрузки на последнем колене: получил 2.0 млн от 1 плательщика, исходящие неизвестны"
100000001056414100,terminal,0.33,11,0.1854,"конечная точка в пределах выгрузки: получил 250 тыс от 1 плательщика, исходящих нет; доля seed-денег ~0%"
100000001063678100,peripheral,0.6,26,0.2743,"выраженных признаков нет: 1 вх./2 исх., оборот 90 тыс"
100000001065234100,peripheral,0.3,69,0.1813,"обрыв выгрузки на последнем колене: получил 360 тыс от 1 плательщика, исходящие неизвестны"
100000001065481100,peripheral,0.3,12,0.0738,"обрыв выгрузки на последнем колене: получил 16 тыс от 1 плательщика, исходящие неизвестны"
100000001066017100,peripheral,0.6,2,0.3524,"выраженных признаков нет: 2 вх./4 исх., оборот 136 тыс"
100000001072022100,terminal,0.617,3,0.5282,"конечная точка в пределах выгрузки: получил 1.7 млн от 3 плательщиков, исходящих нет; доля seed-денег ~44%; вход в конце периода, мог переслать позже; связан с 1 seed"
100000001073568100,peripheral,0.6,15,0.2963,"выраженных признаков нет: 1 вх./2 исх., оборот 707 тыс"
100000001074553100,peripheral,0.9,19,0.3714,"выраженных признаков нет: 2 вх./0 исх., оборот 29 тыс; связан с 2 seed"
100000001083990100,peripheral,0.9,10,0.2493,"выраженных признаков нет: 1 вх./0 исх., оборот 50 тыс"
100000001089055100,peripheral,0.3,17,0.0762,"обрыв выгрузки на последнем колене: получил 13 тыс от 1 плательщика, исходящие неизвестны"
100000001102676100,peripheral,0.9,3,0.3104,"выраженных признаков нет: 1 вх./1 исх., оборот 50 тыс; связан с 1 seed"
100000001103905100,peripheral,0.9,1,0.2353,"выраженных признаков нет: 1 вх./0 исх., оборот 18 тыс; связан с 1 seed"
100000001110358100,peripheral,0.9,2,0.2258,"выраженных признаков нет: 2 вх./0 исх., оборот 32 тыс"
100000001111763100,peripheral,0.9,1,0.2327,"выраженных признаков нет: 1 вх./0 исх., оборот 17 тыс; связан с 1 seed"
100000001114385100,peripheral,0.9,3,0.152,"выраженных признаков нет: 1 вх./0 исх., оборот 30 тыс"
100000001126374100,peripheral,0.6,2,0.458,"выраженных признаков нет: 4 вх./2 исх., оборот 182 тыс; связан с 1 seed"
100000001130176100,peripheral,0.9,2,0.1728,"выраженных признаков нет: 1 вх./0 исх., оборот 25 тыс"
100000001130553100,peripheral,0.3,5,0.0684,"обрыв выгрузки на последнем колене: получил 18 тыс от 1 плательщика, исходящие неизвестны"
100000001131403100,peripheral,0.3,68,0.1536,"обрыв выгрузки на последнем колене: получил 1.6 млн от 1 плательщика, исходящие неизвестны"
100000001138283100,peripheral,0.6,6,0.2538,"выраженных признаков нет: 1 вх./2 исх., оборот 82 тыс; взаимные переводы с 1"
100000001138376100,peripheral,0.9,18,0.1363,"выраженных признаков нет: 1 вх./0 исх., оборот 15 тыс"
100000001140785100,terminal,0.323,13,0.2552,"конечная точка в пределах выгрузки: получил 215 тыс от 2 плательщиков, исходящих нет; доля seed-денег ~0%"
100000001141268100,peripheral,0.6,24,0.3743,"выраженных признаков нет: 2 вх./1 исх., оборот 480 тыс"
100000001145749100,peripheral,0.9,3,0.1676,"выраженных признаков нет: 1 вх./0 исх., оборот 10 тыс"
100000001149815100,peripheral,0.9,1,0.0587,"выраженных признаков нет: 1 вх./0 исх., оборот 12 тыс"
100000001155773100,peripheral,0.9,1,0.0794,"выраженных признаков нет: 1 вх./0 исх., оборот 22 тыс"
100000001160401100,peripheral,0.9,2,0.1123,"выраженных признаков нет: 1 вх./0 исх., оборот 47 тыс"
100000001162560100,distributor,0.52,19,0.5729,"веерная рассылка: 12 получателей, отправил 2.9 млн; видимый вход 331 тыс, источник вне выгрузки; связан с 1 seed"
100000001164648100,peripheral,0.9,21,0.2873,"выраженных признаков нет: 2 вх./0 исх., оборот 14 тыс; связан с 1 seed"
100000001166289100,peripheral,0.6,1,0.3867,"выраженных признаков нет: 2 вх./1 исх., оборот 721 тыс; взаимные переводы с 1"
100000001169666100,peripheral,0.6,8,0.233,"выраженных признаков нет: 1 вх./1 исх., оборот 220 тыс"
100000001184915100,terminal,0.224,18,0.2414,"конечная точка в пределах выгрузки: получил 201 тыс от 1 плательщика, исходящих нет; доля seed-денег ~3%; вход в конце периода, мог переслать позже"
100000001194266100,peripheral,0.9,3,0.285,"выраженных признаков нет: 1 вх./0 исх., оборот 50 тыс; связан с 1 seed"
100000001202637100,peripheral,0.3,8,0.0342,"обрыв выгрузки на последнем колене: получил 10 тыс от 1 плательщика, исходящие неизвестны"
100000001202787100,peripheral,0.3,2,0.1376,"обрыв выгрузки на последнем колене: получил 15 тыс от 2 плательщиков, исходящие неизвестны"
100000001220124100,peripheral,0.3,6,0.1291,"обрыв выгрузки на последнем колене: получил 40 тыс от 1 плательщика, исходящие неизвестны"
100000001222245100,peripheral,0.3,5,0.1878,"обрыв выгрузки на последнем колене: получил 420 тыс от 1 плательщика, исходящие неизвестны"
100000001222263100,peripheral,0.6,5,0.2846,"выраженных признаков нет: 1 вх./1 исх., оборот 746 тыс"
100000001223977100,peripheral,0.9,60,0.1926,"выраженных признаков нет: 1 вх./1 исх., оборот 18 тыс"
100000001227106100,terminal,0.313,5,0.1947,"конечная точка в пределах выгрузки: получил 165 тыс от 1 плательщика, исходящих нет; доля seed-денег ~0%"
100000001229743100,peripheral,0.9,2,0.121,"выраженных признаков нет: 1 вх./1 исх., оборот 9 тыс"
100000001232297100,peripheral,0.6,12,0.3055,"выраженных признаков нет: 1 вх./2 исх., оборот 45 тыс; участвует в круговых потоках (3+ участника)"
100000001236706100,peripheral,0.6,12,0.4194,"выраженных признаков нет: 3 вх./2 исх., оборот 143 тыс"
100000001241318100,peripheral,0.9,2,0.2247,"выраженных признаков нет: 1 вх./0 исх., оборот 53 тыс"
100000001246806100,peripheral,0.3,7,0.1358,"обрыв выгрузки на последнем колене: получил 130 тыс от 1 плательщика, исходящие неизвестны"
100000001248999100,peripheral,0.9,17,0.1018,"выраженных признаков нет: 1 вх./0 исх., оборот 23 тыс"
100000001249054100,peripheral,0.3,8,0.0684,"обрыв выгрузки на последнем колене: получил 17 тыс от 1 плательщика, исходящие неизвестны"
100000001250022100,peripheral,0.9,14,0.219,"выраженных признаков нет: 1 вх./0 исх., оборот 50 тыс"
100000001251686100,peripheral,0.9,3,0.1697,"выраженных признаков нет: 1 вх./0 исх., оборот 18 тыс"
100000001252290100,peripheral,0.6,5,0.2237,"выраженных признаков нет: 1 вх./1 исх., оборот 141 тыс"
100000001253557100,consolidator,0.6,13,0.5585,"признаки консолидации: 5 плательщиков (из них seed: 1), получил 210 тыс; отдал дальше 0%; связан с 1 seed"
100000001256409100,peripheral,0.3,23,0.0424,"обрыв выгрузки на последнем колене: получил 8 тыс от 1 плательщика, исходящие неизвестны"
100000001262647100,peripheral,0.9,18,0.1825,"выраженных признаков нет: 1 вх./0 исх., оборот 24 тыс"
100000001270349100,terminal,0.32,32,0.2521,"конечная точка в пределах выгрузки: получил 200 тыс от 1 плательщика, исходящих нет; доля seed-денег ~2%"
100000001270470100,peripheral,0.3,2,0.0952,"обрыв выгрузки на последнем колене: получил 28 тыс от 1 плательщика, исходящие неизвестны"
100000001273783100,peripheral,0.9,29,0.1502,"выраженных признаков нет: 1 вх./0 исх., оборот 23 тыс"
100000001275557100,peripheral,0.3,26,0.1176,"обрыв выгрузки на последнем колене: получил 20 тыс от 1 плательщика, исходящие неизвестны"
100000001275752100,terminal,0.217,7,0.1758,"конечная точка в пределах выгрузки: получил 152 тыс от 1 плательщика, исходящих нет; доля seed-денег ~0%; вход в конце периода, мог переслать позже"
100000001276409100,peripheral,0.3,8,0.1426,"обрыв выгрузки на последнем колене: получил 95 тыс от 1 плательщика, исходящие неизвестны"
100000001279272100,peripheral,0.6,2,0.3389,"выраженных признаков нет: 1 вх./2 исх., оборот 250 тыс; участвует в круговых потоках (3+ участника)"
100000001279875100,peripheral,0.9,11,0.1746,"выраженных признаков нет: 1 вх./0 исх., оборот 49 тыс"
100000001280798100,peripheral,0.9,8,0.1266,"выраженных признаков нет: 1 вх./0 исх., оборот 24 тыс"
100000001282143100,consolidator,0.525,11,0.46,"признаки консолидации: 5 плательщиков, получил 1.7 млн; отдал дальше 0%; до 4 плательщиков в день; связь с seed-деньгами слабая, возможна легальная активность"
100000001285440100,terminal,0.23,24,0.3006,"конечная точка в пределах выгрузки: получил 243 тыс от 2 плательщиков, исходящих нет; доля seed-денег ~0%; вход в конце периода, мог переслать позже"
100000001286703100,peripheral,0.3,46,0.0444,"обрыв выгрузки на последнем колене: получил 20 тыс от 1 плательщика, исходящие неизвестны"
100000001287955100,peripheral,0.6,11,0.2828,"выраженных признаков нет: 1 вх./4 исх., оборот 310 тыс"
100000001290243100,peripheral,0.9,4,0.1763,"выраженных признаков нет: 1 вх./0 исх., оборот 10 тыс"
100000001297206100,peripheral,0.3,2,0.0506,"обрыв выгрузки на последнем колене: получил 7 тыс от 1 плательщика, исходящие неизвестны"
100000001298099100,peripheral,0.9,8,0.1153,"выраженных признаков нет: 1 вх./0 исх., оборот 19 тыс"
